27,"Piper Sandler downgrades DocuSign to sell, citing elevated risks amid CEO transition  https://t.co/1EmtywmYpr"
990,"Analysts react to Tesla's latest earnings, break down what's next for electric car maker  https://t.co/kwhoE6W06u"
179,"Netflix and its peers are set for a return to growth, analysts say, giving one stock 120% upside  https://t.co/jPpdl0D9s4"
577,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
629,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN4
643,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN5
932,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN6
993,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN7
421,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN8
629,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN9
642,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN10
615,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN11
236,JMP Securities maintained $HOOD coverage with a market Outperform and $28 price target
722,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
896,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
525,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
530,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
510,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
999,"Occidental Petroleum looks overbought after its rally this year, Goldman Sachs says  https://t.co/E1t7DwKUxM"
253,Wall Street bets on analysts cutting earnings estimates as the economy shows signs of slowing  https://t.co/RFaVYNxnk7
878,"Bank of America shares are a compelling buy even in a recession, Societe Generale says in upgrade  https://t.co/9hqnRT1ogm"
971,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN3
228,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN4
856,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN5
66,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN6
765,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN7
669,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
90,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
992,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
607,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
744,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
589,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
573,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
997,"Occidental Petroleum looks overbought after its rally this year, Goldman Sachs says  https://t.co/E1t7DwKUxM"
320,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN6
553,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN7
154,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
546,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
897,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
647,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
506,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
477,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
385,"EPIX Just out: $25 price target at Zacks Small Cap Research  https://t.co/AhL91TafQl,0"
641,KBRA Commentary on Fire Near Starz Mortgage Securities 2021-1 DAC Brixton Loan Collateral  https://t.co/G55xhqhEgz  https://t.co/MDpq4rxruQ
880,"EPIX Just out: $25 price target at Zacks Small Cap Research  https://t.co/AhL91TafQl,0"
493,"EPIX Just out: $25 price target at Zacks Small Cap Research  https://t.co/AhL91TafQl,1"
993,"EPIX Just out: $25 price target at Zacks Small Cap Research  https://t.co/AhL91TafQl,2"
204,"EPIX Just out: $25 price target at Zacks Small Cap Research  https://t.co/AhL91TafQl,3"
691,"EPIX Just out: $25 price target at Zacks Small Cap Research  https://t.co/AhL91TafQl,4"
857,KBRA Commentary on Fire Near Starz Mortgage Securities 2021-1 DAC Brixton Loan Collateral  https://t.co/G55xhqhEgz  https://t.co/MDpq4rxruQ
63,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN6
210,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN7
126,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
983,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
904,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
117,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
297,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
184,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
218,JMP Securities maintained $HOOD coverage with a market Outperform and $28 price target
191,PYPL Morgan Stanley maintained Paypal coverage with Overweight and $129 PT .... im still long
174,PYPL Morgan Stanley maintained Paypal coverage with Overweight and $129 PT .... im still long
10,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
791,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
527,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
23,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
514,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
771,"Occidental Petroleum looks overbought after its rally this year, Goldman Sachs says  https://t.co/E1t7DwKUxM"
986,KBRA Commentary on Fire Near Starz Mortgage Securities 2021-1 DAC Brixton Loan Collateral  https://t.co/G55xhqhEgz  https://t.co/MDpq4rxruQ
903,KBRA Commentary on Fire Near Starz Mortgage Securities 2021-1 DAC Brixton Loan Collateral  https://t.co/G55xhqhEgz  https://t.co/MDpq4rxruQ
213,KBRA Commentary on Fire Near Starz Mortgage Securities 2021-1 DAC Brixton Loan Collateral  https://t.co/G55xhqhEgz  https://t.co/MDpq4rxruQ
770,KBRA Commentary on Fire Near Starz Mortgage Securities 2021-1 DAC Brixton Loan Collateral  https://t.co/G55xhqhEgz  https://t.co/MDpq4rxruQ
330,KBRA Commentary on Fire Near Starz Mortgage Securities 2021-1 DAC Brixton Loan Collateral  https://t.co/G55xhqhEgz  https://t.co/MDpq4rxruQ
823,KBRA Commentary on Fire Near Starz Mortgage Securities 2021-1 DAC Brixton Loan Collateral  https://t.co/G55xhqhEgz  https://t.co/MDpq4rxruQ
257,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
157,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
335,"Occidental Petroleum looks overbought after its rally this year, Goldman Sachs says  https://t.co/E1t7DwKUxM"
47,Wall Street bets on analysts cutting earnings estimates as the economy shows signs of slowing  https://t.co/RFaVYNxnk7
771,"Bank of America shares are a compelling buy even in a recession, Societe Generale says in upgrade  https://t.co/9hqnRT1ogm"
47,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN3
601,KBRA Commentary on Fire Near Starz Mortgage Securities 2021-1 DAC Brixton Loan Collateral  https://t.co/G55xhqhEgz  https://t.co/MDpq4rxruQ
404,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN3
804,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN4
246,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN5
919,"Bernstein calls medtech company Dexcom a clear buy, citing long-term runway for diabetes management  https://t.co/y3RmrIhMwz"
715,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
152,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
948,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
664,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN3
992,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
371,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
460,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
534,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
662,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
589,"Occidental Petroleum looks overbought after its rally this year, Goldman Sachs says  https://t.co/E1t7DwKUxM"
449,Wall Street bets on analysts cutting earnings estimates as the economy shows signs of slowing  https://t.co/RFaVYNxnk7
824,"Bank of America shares are a compelling buy even in a recession, Societe Generale says in upgrade  https://t.co/9hqnRT1ogm"
761,"Here are Thursday's biggest analyst calls: Apple, Amazon, Tesla, Palantir, DocuSign, Exxon &amp; more  https://t.co/QPN8Gwl7Uh"
112,"Buy Las Vegas Sands as travel to Singapore builds, Wells Fargo says  https://t.co/fLS2w57iCz"
316,"Piper Sandler downgrades DocuSign to sell, citing elevated risks amid CEO transition  https://t.co/1EmtywmYpr"
725,"Analysts react to Tesla's latest earnings, break down what's next for electric car maker  https://t.co/kwhoE6W06u"
961,"Netflix and its peers are set for a return to growth, analysts say, giving one stock 120% upside  https://t.co/jPpdl0D9s4"
541,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
604,JMP Securities maintained $HOOD coverage with a market Outperform and $28 price target
765,PYPL Morgan Stanley maintained Paypal coverage with Overweight and $129 PT .... im still long
410,PYPL Morgan Stanley maintained Paypal coverage with Overweight and $129 PT .... im still long
275,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
89,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
891,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
851,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
207,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
741,"Occidental Petroleum looks overbought after its rally this year, Goldman Sachs says  https://t.co/E1t7DwKUxM"
336,Wall Street bets on analysts cutting earnings estimates as the economy shows signs of slowing  https://t.co/RFaVYNxnk7
297,"Bank of America shares are a compelling buy even in a recession, Societe Generale says in upgrade  https://t.co/9hqnRT1ogm"
854,PYPL Morgan Stanley maintained Paypal coverage with Overweight and $129 PT .... im still long
154,"Here are Thursday's biggest analyst calls: Apple, Amazon, Tesla, Palantir, DocuSign, Exxon &amp; more  https://t.co/QPN8Gwl7Uh"
520,"Buy Las Vegas Sands as travel to Singapore builds, Wells Fargo says  https://t.co/fLS2w57iCz"
393,"Piper Sandler downgrades DocuSign to sell, citing elevated risks amid CEO transition  https://t.co/1EmtywmYpr"
253,"Analysts react to Tesla's latest earnings, break down what's next for electric car maker  https://t.co/kwhoE6W06u"
434,"Netflix and its peers are set for a return to growth, analysts say, giving one stock 120% upside  https://t.co/jPpdl0D9s4"
19,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
198,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN4
716,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN5
640,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN6
693,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN7
697,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN8
670,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN9
259,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN10
131,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN11
43,JMP Securities maintained $HOOD coverage with a market Outperform and $28 price target
829,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
175,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
35,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
149,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
186,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
558,"Occidental Petroleum looks overbought after its rally this year, Goldman Sachs says  https://t.co/E1t7DwKUxM"
265,Wall Street bets on analysts cutting earnings estimates as the economy shows signs of slowing  https://t.co/RFaVYNxnk7
811,"Bank of America shares are a compelling buy even in a recession, Societe Generale says in upgrade  https://t.co/9hqnRT1ogm"
312,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN3
845,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN4
747,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN5
715,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN6
638,Cowen downgrades chip stock Qorvo as demand for smartphone slows  https://t.co/OSnynL1SN7
994,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
176,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
848,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
951,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
846,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
908,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
448,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
828,"Occidental Petroleum looks overbought after its rally this year, Goldman Sachs says  https://t.co/E1t7DwKUxM"
375,"Here are Thursday's biggest analyst calls: Apple, Amazon, Tesla, Palantir, DocuSign, Exxon &amp; more  https://t.co/QPN8Gwl7Uh"
618,"Buy Las Vegas Sands as travel to Singapore builds, Wells Fargo says  https://t.co/fLS2w57iCz"
283,"Piper Sandler downgrades DocuSign to sell, citing elevated risks amid CEO transition  https://t.co/1EmtywmYpr"
679,"Analysts react to Tesla's latest earnings, break down what's next for electric car maker  https://t.co/kwhoE6W06u"
369,"Netflix and its peers are set for a return to growth, analysts say, giving one stock 120% upside  https://t.co/jPpdl0D9s4"
950,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
934,"Bernstein upgrades Alibaba, says shares can rally more than 20% from here  https://t.co/m3ApoPRGU0"",0"
256,"Analysts react to Netflix's strong quarter, with some pointing to a potential bottom for the stock  https://t.co/cQngJsyefD"
132,"Analysts react to Netflix's strong quarter, with some pointing to a potential bottom for the stock  https://t.co/cQngJsyefD"
696,"Analysts react to Netflix's strong quarter, with some pointing to a potential bottom for the stock  https://t.co/cQngJsyefD"
615,"Analysts react to Netflix's strong quarter, with some pointing to a potential bottom for the stock  https://t.co/cQngJsyefD"
77,"Analysts react to Netflix's strong quarter, with some pointing to a potential bottom for the stock  https://t.co/cQngJsyefD"
653,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
850,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
938,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
949,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
218,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
994,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
520,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
713,"Buy Chevron as shares look attractive at these levels, HSBC says  https://t.co/GkDpFvxjEP"",0"
951,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
423,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
962,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
170,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
147,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
251,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
944,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
229,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
213,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
631,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
232,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
259,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
595,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
22,"Citi cuts Microsoft price target, citing foreign exchange headwinds  https://t.co/ZsnMboYnGw"
900,"Exchange operator Cboe is a buy as recession chances rise, Morgan Stanley says  https://t.co/Z51h67lv4O"
440,"Strong earnings may not be enough to bring Netflix out of its funk, Credit Suisse says  https://t.co/99YkU9j8X2"
168,"Tesla's bitcoin holdings could result in a $460 million hit for the carmaker, Barclays says  https://t.co/J50bSXAsf6"
917,Morningstar strategist says two FAANG stocks look incredibly cheap right now  https://t.co/DKr5Q5o0ei
503,Morningstar strategist says two FAANG stocks look incredibly cheap right now  https://t.co/DKr5Q5o0ei
360,Morningstar strategist says two FAANG stocks look incredibly cheap right now  https://t.co/DKr5Q5o0ei
122,"Deutsche Bank downgrades General Motors, cites looming pricing risks to automakers  https://t.co/40yhalOoOU"
332,"Deutsche Bank downgrades General Motors, cites looming pricing risks to automakers  https://t.co/40yhalOoOU"
564,"Deutsche Bank downgrades General Motors, cites looming pricing risks to automakers  https://t.co/40yhalOoOU"
842,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
990,"Citi cuts Microsoft price target, citing foreign exchange headwinds  https://t.co/ZsnMboYnGw"
291,"Exchange operator Cboe is a buy as recession chances rise, Morgan Stanley says  https://t.co/Z51h67lv4O"
213,"Strong earnings may not be enough to bring Netflix out of its funk, Credit Suisse says  https://t.co/99YkU9j8X2"
828,"Tesla's bitcoin holdings could result in a $460 million hit for the carmaker, Barclays says  https://t.co/J50bSXAsf6"
883,"Morgan Stanley downgrades Paramount and Fox, warns of possible 'streaming recession'  https://t.co/apofBK4yVZ"
515,"Morgan Stanley downgrades Paramount and Fox, warns of possible 'streaming recession'  https://t.co/apofBK4yVZ"
655,"Here are Friday's biggest analyst calls of the day: McDonald's, Netflix, Amazon, Nvidia, Visa &amp; more  https://t.co/DyiE4GH2LD"
907,Analysts reveal the top stocks with 'significant upside potential' heading into earnings  https://t.co/lfaLK3nwAz
915,"Bernstein calls medtech company Dexcom a clear buy, citing long-term runway for diabetes management  https://t.co/y3RmrIhMwz"
50,"Buy Yum Brands to defend against a slowdown in consumer spending, Goldman Sachs says  https://t.co/88zGuVwEXi"
10,"Buy Yum Brands to defend against a slowdown in consumer spending, Goldman Sachs says  https://t.co/88zGuVwEXi"
86,"Buy Yum Brands to defend against a slowdown in consumer spending, Goldman Sachs says  https://t.co/88zGuVwEXi"
850,Analysts reveal the top stocks with 'significant upside potential' heading into earnings  https://t.co/lfaLK3nwAz
249,Argus downgrades Delta citing weak outlook following second-quarter earnings  https://t.co/MuWXm66fAo
755,"Here are Friday's biggest analyst calls of the day: McDonald's, Netflix, Amazon, Nvidia, Visa &amp; more  https://t.co/DyiE4GH2LD"
11,Argus downgrades Delta citing weak outlook following second-quarter earnings  https://t.co/MuWXm66fAo
827,"Morgan Stanley downgrades Paramount and Fox, warns of possible 'streaming recession'  https://t.co/apofBK4yVZ"
644,"Morgan Stanley downgrades Paramount and Fox, warns of possible 'streaming recession'  https://t.co/apofBK4yVZ"
182,"Here are Friday's biggest analyst calls of the day: McDonald's, Netflix, Amazon, Nvidia, Visa &amp; more  https://t.co/DyiE4GH2LD"
254,"Bernstein calls medtech company Dexcom a clear buy, citing long-term runway for diabetes management  https://t.co/y3RmrIhMwz"
339,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
622,Argus downgrades Delta citing weak outlook following second-quarter earnings  https://t.co/MuWXm66fAo
819,"Bernstein calls medtech company Dexcom a clear buy, citing long-term runway for diabetes management  https://t.co/y3RmrIhMwz"
81,Argus downgrades Delta citing weak outlook following second-quarter earnings  https://t.co/MuWXm66fAo
887,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
966,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
159,"Here are Friday's biggest analyst calls of the day: McDonald's, Netflix, Amazon, Nvidia, Visa &amp; more  https://t.co/DyiE4GH2LD"
310,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
787,"Here are Tuesday's biggest analyst calls: Tesla, Apple, Gap, JPMorgan chase, Nvidia, Southwest  https://t.co/PDr6BL9S9j"
912,"Bernstein calls medtech company Dexcom a clear buy, citing long-term runway for diabetes management  https://t.co/y3RmrIhMwz"
630,Wall Street bets on analysts cutting earnings estimates as the economy shows signs of slowing  https://t.co/RFaVYNxnk7
32,"Bernstein calls medtech company Dexcom a clear buy, citing long-term runway for diabetes management  https://t.co/y3RmrIhMwz"
267,"Bernstein calls medtech company Dexcom a clear buy, citing long-term runway for diabetes management  https://t.co/y3RmrIhMwz"
65,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
918,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
557,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
318,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
470,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
150,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
647,"Here are Tuesday's biggest analyst calls: Tesla, Apple, Gap, JPMorgan chase, Nvidia, Southwest  https://t.co/PDr6BL9S9j"
74,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
209,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
836,"BMO cuts Microsoft price target, citing pressure on software valuations and potential recession  https://t.co/JUOYvrXXVx"
969,"UBS slashes Netflix price target ahead of earnings, warns of cautious outlook for streaming giant  https://t.co/x3f9WNCS2o"
785,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
782,"Susquehanna downgrades JetBlue, cites struggles with cost structure  https://t.co/eVYtLZGWaf"
443,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
145,"Occidental Petroleum looks overbought after its rally this year, Goldman Sachs says  https://t.co/E1t7DwKUxM"
383,Wall Street bets on analysts cutting earnings estimates as the economy shows signs of slowing  https://t.co/RFaVYNxnk7
951,"Bank of America shares are a compelling buy even in a recession, Societe Generale says in upgrade  https://t.co/9hqnRT1ogm"
634,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
414,Wall Street bets on analysts cutting earnings estimates as the economy shows signs of slowing  https://t.co/RFaVYNxnk7
836,"Here are Tuesday's biggest analyst calls: Tesla, Apple, Gap, JPMorgan chase, Nvidia, Southwest  https://t.co/PDr6BL9S9j"
777,"Occidental Petroleum looks overbought after its rally this year, Goldman Sachs says  https://t.co/E1t7DwKUxM"
284,Morgan Stanley downgrades American Express on lower spending among high-end consumers  https://t.co/LhzFvUMP2i
781,Wall Street bets on analysts cutting earnings estimates as the economy shows signs of slowing  https://t.co/RFaVYNxnk7
782,"Here are Thursday's biggest analyst calls: Apple, Amazon, Tesla, Palantir, DocuSign, Exxon &amp; more  https://t.co/QPN8Gwl7Uh"
742,"Buy Las Vegas Sands as travel to Singapore builds, Wells Fargo says  https://t.co/fLS2w57iCz"
701,"Piper Sandler downgrades DocuSign to sell, citing elevated risks amid CEO transition  https://t.co/1EmtywmYpr"
822,"Analysts react to Tesla's latest earnings, break down what's next for electric car maker  https://t.co/kwhoE6W06u"
95,"Netflix and its peers are set for a return to growth, analysts say, giving one stock 120% upside  https://t.co/jPpdl0D9s4"
916,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
56,"Bernstein upgrades Alibaba, says shares can rally more than 20% from here  https://t.co/m3ApoPRGU0"",0"
547,"Analysts react to Netflix's strong quarter, with some pointing to a potential bottom for the stock  https://t.co/cQngJsyefD"
608,"Analysts react to Netflix's strong quarter, with some pointing to a potential bottom for the stock  https://t.co/cQngJsyefD"
1,"Analysts react to Netflix's strong quarter, with some pointing to a potential bottom for the stock  https://t.co/cQngJsyefD"
73,"Analysts react to Netflix's strong quarter, with some pointing to a potential bottom for the stock  https://t.co/cQngJsyefD"
909,"Analysts react to Netflix's strong quarter, with some pointing to a potential bottom for the stock  https://t.co/cQngJsyefD"
660,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
369,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
518,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
431,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
225,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
872,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
364,Barclays believes earnings for these underperforming stocks may surprise Wall Street  https://t.co/PHbsyVGAyE
733,"Buy Chevron as shares look attractive at these levels, HSBC says  https://t.co/GkDpFvxjEP"",0"
854,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
640,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
716,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
636,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
488,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
78,Morgan Stanley says these global stocks are set for earnings beats  and gives one over 45% upside
